Listing Name,Check-in Date,Check-out Date,Booked Date,Average Daily Rate,Rental Revenue,Total Revenue,Currency,Booking Source,Booking Status,Length of Stay (Days),Booking Window (Days),Reservation ID,Listing ID,Unit ID,PMS,BR Count,City,Sync Price,Año,Mes_num,Mes,tipo_estadia,prev_booked,days_since_last,flag_last_minute,flag_orphan,flag_recency,flag_discount,ADR_ideal,Revenue_ideal,Revenue_perdido,Temporada,tipo
Casa VIP Medellín 4 - Private Room,2023-09-01,2023-10-15,2023-07-24,13.73,604.0,614.0,USD,Airbnb,Booked,44,39,HMF2FS29CP,839e14b6-b389-4dba-b8e4-bf203f7687b6,839e14b6-b389-4dba-b8e4-bf203f7687b6,Hospitable,1,Medellín,Off,2023,9,2023-09,Larga 31+,2023-07-20,4.0,False,False,False,False,13.73,604.12,-9.879999999999995,Temporada baja,Larga (15+n)
Casa VIP Medellín 4 - Private Room,2023-10-19,2023-11-09,2023-09-15,20.43,429.0,439.0,USD,Airbnb,Booked,21,34,HMNTTA9K24,839e14b6-b389-4dba-b8e4-bf203f7687b6,839e14b6-b389-4dba-b8e4-bf203f7687b6,Hospitable,1,Medellín,Off,2023,10,2023-10,Mensual 15-30,2023-07-24,53.0,False,False,True,True,22.7,476.7,37.69999999999999,Temporada baja,Larga (15+n)
Casa VIP Medellín 4 - Private Room,2023-12-16,2024-01-16,2023-11-15,18.26,566.0,576.0,USD,Airbnb,Booked,31,31,HMPZT2BBWA,839e14b6-b389-4dba-b8e4-bf203f7687b6,839e14b6-b389-4dba-b8e4-bf203f7687b6,Hospitable,1,Medellín,Off,2023,12,2023-12,Larga 31+,2023-09-15,61.0,False,False,True,True,20.28888888888889,628.9555555555556,52.955555555555634,Navidad/Año Nuevo,Larga (15+n)
Casa VIP Medellín 4 - Private Room,2023-12-02,2023-12-16,2023-11-16,22.9,320.6,330.6,USD,Airbnb,Booked,14,16,HM5AYE4S5E,839e14b6-b389-4dba-b8e4-bf203f7687b6,839e14b6-b389-4dba-b8e4-bf203f7687b6,Hospitable,1,Medellín,Off,2023,12,2023-12,Quincenal 8-14,2023-11-15,1.0,False,False,False,False,22.9,320.59999999999997,-10.000000000000057,Navidad/Año Nuevo,Media (8-14n)
Casa VIP Medellín 4 - Private Room,2024-01-31,2024-04-10,2024-01-10,14.44,1010.5,1020.5,USD,Airbnb,Booked,70,21,HMCBXNB9AD,839e14b6-b389-4dba-b8e4-bf203f7687b6,839e14b6-b389-4dba-b8e4-bf203f7687b6,Hospitable,1,Medellín,Off,2024,1,2024-01,Larga 31+,2023-11-16,55.0,False,False,True,True,16.044444444444444,1123.111111111111,102.61111111111109,Navidad/Año Nuevo,Larga (15+n)
Casa VIP Medellín 4 - Private Room,2024-04-11,2024-04-30,2024-03-31,18.05,343.0,353.0,USD,Airbnb,Booked,19,11,HMHARSPARX,839e14b6-b389-4dba-b8e4-bf203f7687b6,839e14b6-b389-4dba-b8e4-bf203f7687b6,Hospitable,1,Medellín,Off,2024,4,2024-04,Mensual 15-30,2024-01-10,81.0,True,False,True,True,25.78571428571429,489.9285714285715,136.9285714285715,Semana Santa,Larga (15+n)
Casa VIP Medellín 4 - Private Room,2024-05-02,2024-07-15,2024-04-27,13.37,989.5,999.5,USD,Airbnb,Booked,74,5,HMDCBK2YT8,839e14b6-b389-4dba-b8e4-bf203f7687b6,839e14b6-b389-4dba-b8e4-bf203f7687b6,Hospitable,1,Medellín,Off,2024,5,2024-05,Larga 31+,2024-03-31,27.0,True,False,False,True,19.1,1413.4,413.9000000000001,Temporada baja,Larga (15+n)
Casa VIP Medellín 4 - Private Room,2024-07-18,2024-08-15,2024-07-18,13.63,381.5,391.5,USD,Airbnb,Booked,28,0,HMC94SZM98,839e14b6-b389-4dba-b8e4-bf203f7687b6,839e14b6-b389-4dba-b8e4-bf203f7687b6,Hospitable,1,Medellín,Off,2024,7,2024-07,Mensual 15-30,2024-04-27,82.0,True,False,True,True,19.471428571428575,545.2,153.70000000000005,Vacaciones Jun-Jul,Larga (15+n)
Casa VIP Medellín 4 - Private Room,2024-08-21,2024-10-10,2024-08-13,13.53,676.5,686.5,USD,Airbnb,Booked,50,8,HM3WMFA9K9,839e14b6-b389-4dba-b8e4-bf203f7687b6,839e14b6-b389-4dba-b8e4-bf203f7687b6,Hospitable,1,Medellín,Off,2024,8,2024-08,Larga 31+,2024-07-18,26.0,True,False,False,True,19.32857142857143,966.4285714285714,279.92857142857144,Temporada baja,Larga (15+n)
Casa VIP Medellín 4 - Private Room,2024-10-13,2025-01-31,2024-10-13,12.38,1361.5,1371.5,USD,Airbnb,Booked,110,0,HM2AX8PZ8J,839e14b6-b389-4dba-b8e4-bf203f7687b6,839e14b6-b389-4dba-b8e4-bf203f7687b6,Hospitable,1,Medellín,Off,2024,10,2024-10,Larga 31+,2024-08-13,61.0,True,False,True,True,17.685714285714287,1945.4285714285716,573.9285714285716,Temporada baja,Larga (15+n)
Casa VIP Medellín 4 - Private Room,2025-02-08,2025-02-17,2025-02-08,19.55,175.95,185.95,USD,Airbnb,Booked,9,0,HMKBW3AFM3,839e14b6-b389-4dba-b8e4-bf203f7687b6,839e14b6-b389-4dba-b8e4-bf203f7687b6,Hospitable,1,Medellín,Off,2025,2,2025-02,Quincenal 8-14,2024-10-13,118.0,True,True,True,True,27.92857142857143,251.3571428571429,65.4071428571429,Temporada baja,Media (8-14n)
Casa VIP Medellín 4 - Private Room,2025-02-23,2025-03-13,2025-02-15,18.32,329.7,339.7,USD,Airbnb,Booked,18,8,HMEDHHHSC9,839e14b6-b389-4dba-b8e4-bf203f7687b6,839e14b6-b389-4dba-b8e4-bf203f7687b6,Hospitable,1,Medellín,Off,2025,2,2025-02,Mensual 15-30,2025-02-08,7.0,True,False,False,True,26.171428571428574,471.08571428571435,131.38571428571436,Temporada baja,Larga (15+n)
Casa VIP Medellín 4 - Private Room,2025-02-17,2025-02-22,2025-02-16,25.6,128.0,138.0,USD,Airbnb,Booked,5,1,HMQHXR9CRQ,839e14b6-b389-4dba-b8e4-bf203f7687b6,839e14b6-b389-4dba-b8e4-bf203f7687b6,Hospitable,1,Medellín,Off,2025,2,2025-02,Media 4-7,2025-02-15,1.0,True,True,False,True,36.57142857142858,182.8571428571429,44.85714285714289,Temporada baja,Corta (1-7n)
Casa VIP Medellín 4 - Private Room,2025-03-18,2025-03-27,2025-03-17,20.21,181.9,191.9,USD,Airbnb,Booked,9,1,HMRZHXW323,839e14b6-b389-4dba-b8e4-bf203f7687b6,839e14b6-b389-4dba-b8e4-bf203f7687b6,Hospitable,1,Medellín,Off,2025,3,2025-03,Quincenal 8-14,2025-02-16,29.0,True,True,False,True,28.871428571428574,259.84285714285716,67.94285714285715,Semana Santa,Media (8-14n)
Casa VIP Medellín 4 - Private Room,2025-03-28,2025-04-11,2025-03-28,14.55,203.7,213.7,USD,Airbnb,Booked,14,0,HMHXQAMXCJ,839e14b6-b389-4dba-b8e4-bf203f7687b6,839e14b6-b389-4dba-b8e4-bf203f7687b6,Hospitable,1,Medellín,Off,2025,3,2025-03,Quincenal 8-14,2025-03-17,11.0,True,False,False,True,20.78571428571429,291.00000000000006,77.30000000000007,Semana Santa,Media (8-14n)
Casa VIP Medellín 4 - Private Room,2025-04-12,2025-04-16,2025-04-11,21.0,84.0,94.0,USD,Airbnb,Booked,4,1,HMZWY4XFJT,839e14b6-b389-4dba-b8e4-bf203f7687b6,839e14b6-b389-4dba-b8e4-bf203f7687b6,Hospitable,1,Medellín,Off,2025,4,2025-04,Media 4-7,2025-03-28,14.0,True,True,False,True,30.000000000000004,120.00000000000001,26.000000000000014,Semana Santa,Corta (1-7n)
Casa VIP Medellín 4 - Private Room,2025-04-17,2025-04-21,2025-04-16,19.75,79.0,89.0,USD,Airbnb,Booked,4,1,HMAABAWZAA,839e14b6-b389-4dba-b8e4-bf203f7687b6,839e14b6-b389-4dba-b8e4-bf203f7687b6,Hospitable,1,Medellín,Off,2025,4,2025-04,Media 4-7,2025-04-11,5.0,True,True,False,True,28.214285714285715,112.85714285714286,23.85714285714286,Semana Santa,Corta (1-7n)
Casa VIP Medellín 4 - Private Room,2025-04-22,2025-05-06,2025-04-19,16.45,230.3,240.3,USD,Airbnb,Booked,14,3,HM3K4RDSDN,839e14b6-b389-4dba-b8e4-bf203f7687b6,839e14b6-b389-4dba-b8e4-bf203f7687b6,Hospitable,1,Medellín,Off,2025,4,2025-04,Quincenal 8-14,2025-04-16,3.0,True,False,False,True,23.5,329.0,88.69999999999999,Semana Santa,Media (8-14n)
Casa VIP Medellín 4 - Private Room,2025-05-07,2025-05-16,2025-05-06,16.91,152.15,162.15,USD,Airbnb,Booked,9,1,HMTBPRAZMW,839e14b6-b389-4dba-b8e4-bf203f7687b6,839e14b6-b389-4dba-b8e4-bf203f7687b6,Hospitable,1,Medellín,Off,2025,5,2025-05,Quincenal 8-14,2025-04-19,17.0,True,True,False,True,24.15714285714286,217.4142857142857,55.264285714285705,Temporada baja,Media (8-14n)
Casa VIP Medellín 4 - Private Room,2025-05-16,2025-05-30,2025-05-14,15.3,214.2,224.2,USD,Airbnb,Booked,14,2,HMN9KPR448,839e14b6-b389-4dba-b8e4-bf203f7687b6,839e14b6-b389-4dba-b8e4-bf203f7687b6,Hospitable,1,Medellín,Off,2025,5,2025-05,Quincenal 8-14,2025-05-06,8.0,True,False,False,True,21.85714285714286,306.00000000000006,81.80000000000007,Temporada baja,Media (8-14n)
Casa VIP Medellín 4 - Private Room,2025-05-30,2025-06-06,2025-05-27,17.36,121.55,131.55,USD,Airbnb,Booked,7,3,HMJJNJ3MX8,839e14b6-b389-4dba-b8e4-bf203f7687b6,839e14b6-b389-4dba-b8e4-bf203f7687b6,Hospitable,1,Medellín,Off,2025,5,2025-05,Media 4-7,2025-05-14,13.0,True,True,False,True,24.8,173.6,42.04999999999998,Temporada baja,Corta (1-7n)
Casa VIP Medellín 4 - Private Room,2025-06-06,2025-06-20,2025-06-04,14.3,200.2,210.2,USD,Airbnb,Booked,14,2,HMDRBZKYXT,839e14b6-b389-4dba-b8e4-bf203f7687b6,839e14b6-b389-4dba-b8e4-bf203f7687b6,Hospitable,1,Medellín,Off,2025,6,2025-06,Quincenal 8-14,2025-05-27,8.0,True,False,False,True,20.42857142857143,286.0,75.80000000000001,Vacaciones Jun-Jul,Media (8-14n)
Casa VIP Medellín 4 - Private Room,2025-06-22,2025-06-29,2025-06-22,19.06,133.45,143.45,USD,Airbnb,Booked,7,0,HMETTYP5AE,839e14b6-b389-4dba-b8e4-bf203f7687b6,839e14b6-b389-4dba-b8e4-bf203f7687b6,Hospitable,1,Medellín,Off,2025,6,2025-06,Media 4-7,2025-06-04,18.0,True,True,False,True,27.228571428571428,190.6,47.150000000000006,Vacaciones Jun-Jul,Corta (1-7n)
OASIS 201 - Balcony | Tub | 500M,2023-08-26,2023-09-08,2023-08-26,46.75,607.75,627.75,USD,Airbnb,Booked,13,0,HMWTAKKSEW,9fa010e4-9b94-4b9b-b6de-1792596bb063,9fa010e4-9b94-4b9b-b6de-1792596bb063,Hospitable,1,Medellín,On,2023,8,2023-08,Quincenal 8-14,,,True,False,False,True,66.78571428571429,868.2142857142858,240.46428571428578,Temporada baja,Media (8-14n)
OASIS 201 - Balcony | Tub | 500M,2023-09-12,2023-09-25,2023-09-10,49.43,642.6,667.6,USD,Airbnb,Booked,13,2,HM38N5YBDE,9fa010e4-9b94-4b9b-b6de-1792596bb063,9fa010e4-9b94-4b9b-b6de-1792596bb063,Hospitable,1,Medellín,On,2023,9,2023-09,Quincenal 8-14,2023-08-26,15.0,True,False,False,True,70.61428571428571,917.9857142857143,250.38571428571424,Temporada baja,Media (8-14n)
OASIS 201 - Balcony | Tub | 500M,2023-10-01,2023-11-11,2023-09-25,46.65,1912.8,1937.8,USD,Airbnb,Booked,41,6,HM8C8KH4WZ,9fa010e4-9b94-4b9b-b6de-1792596bb063,9fa010e4-9b94-4b9b-b6de-1792596bb063,Hospitable,1,Medellín,On,2023,10,2023-10,Larga 31+,2023-09-10,15.0,True,False,False,True,66.64285714285714,2732.3571428571427,794.5571428571427,Temporada baja,Larga (15+n)
OASIS 201 - Balcony | Tub | 500M,2024-03-16,2024-04-20,2024-03-01,41.81,1463.4,1488.4,USD,Airbnb,Booked,35,15,HM5TXFE58B,9fa010e4-9b94-4b9b-b6de-1792596bb063,9fa010e4-9b94-4b9b-b6de-1792596bb063,Hospitable,1,Medellín,On,2024,3,2024-03,Larga 31+,2023-09-25,158.0,True,False,True,True,59.728571428571435,2090.5,602.0999999999999,Semana Santa,Larga (15+n)
OASIS 201 - Balcony | Tub | 500M,2024-05-07,2024-05-28,2024-04-09,49.9,1047.9,1072.9,USD,Airbnb,Booked,21,28,HMZNHNYFCB,9fa010e4-9b94-4b9b-b6de-1792596bb063,9fa010e4-9b94-4b9b-b6de-1792596bb063,Hospitable,1,Medellín,On,2024,5,2024-05,Mensual 15-30,2024-03-01,39.0,False,False,True,True,55.44444444444444,1164.3333333333333,91.43333333333317,Temporada baja,Larga (15+n)
OASIS 201 - Balcony | Tub | 500M,2024-05-30,2024-07-01,2024-05-26,41.81,1338.0,1363.0,USD,Airbnb,Booked,32,4,HM9TX9KWCX,9fa010e4-9b94-4b9b-b6de-1792596bb063,9fa010e4-9b94-4b9b-b6de-1792596bb063,Hospitable,1,Medellín,On,2024,5,2024-05,Larga 31+,2024-04-09,47.0,True,False,True,True,59.728571428571435,1911.314285714286,548.3142857142859,Temporada baja,Larga (15+n)
OASIS 201 - Balcony | Tub | 500M,2024-07-06,2024-07-15,2024-06-28,65.3,587.7,612.7,USD,Airbnb,Booked,9,8,HMBA93KE94,9fa010e4-9b94-4b9b-b6de-1792596bb063,9fa010e4-9b94-4b9b-b6de-1792596bb063,Hospitable,1,Medellín,On,2024,7,2024-07,Quincenal 8-14,2024-05-26,33.0,True,True,True,True,93.28571428571429,839.5714285714287,226.87142857142862,Vacaciones Jun-Jul,Media (8-14n)
OASIS 201 - Balcony | Tub | 500M,2024-07-23,2024-08-19,2024-07-10,52.03,1404.9,1429.9,USD,Airbnb,Booked,27,13,HMW8399KA3,9fa010e4-9b94-4b9b-b6de-1792596bb063,9fa010e4-9b94-4b9b-b6de-1792596bb063,Hospitable,1,Medellín,On,2024,7,2024-07,Mensual 15-30,2024-06-28,12.0,True,False,False,True,74.32857142857144,2006.8714285714289,576.9714285714288,Vacaciones Jun-Jul,Larga (15+n)
OASIS 201 - Balcony | Tub | 500M,2024-09-25,2024-10-19,2024-09-10,45.91,1101.8,1126.8,USD,Airbnb,Booked,24,15,HMZDARP9AK,9fa010e4-9b94-4b9b-b6de-1792596bb063,9fa010e4-9b94-4b9b-b6de-1792596bb063,Hospitable,1,Medellín,On,2024,9,2024-09,Mensual 15-30,2024-07-10,62.0,True,False,True,True,65.58571428571429,1574.057142857143,447.257142857143,Temporada baja,Larga (15+n)
OASIS 201 - Balcony | Tub | 500M,2024-10-22,2024-11-23,2024-10-20,37.52,1200.6,1225.6,USD,Airbnb,Booked,32,2,HMNARJ2EAF,9fa010e4-9b94-4b9b-b6de-1792596bb063,9fa010e4-9b94-4b9b-b6de-1792596bb063,Hospitable,1,Medellín,On,2024,10,2024-10,Larga 31+,2024-09-10,40.0,True,False,True,True,53.60000000000001,1715.2000000000003,489.60000000000036,Temporada baja,Larga (15+n)
OASIS 201 - Balcony | Tub | 500M,2024-12-01,2024-12-12,2024-11-25,69.63,765.9,790.9,USD,Airbnb,Booked,11,6,HMBB3AYFQ3,9fa010e4-9b94-4b9b-b6de-1792596bb063,9fa010e4-9b94-4b9b-b6de-1792596bb063,Hospitable,1,Medellín,On,2024,12,2024-12,Quincenal 8-14,2024-10-20,36.0,True,False,True,True,99.47142857142858,1094.1857142857143,303.28571428571433,Navidad/Año Nuevo,Media (8-14n)
OASIS 201 - Balcony | Tub | 500M,2024-12-18,2025-01-05,2024-12-13,58.58,1054.4,1079.4,USD,Airbnb,Booked,18,5,HMWDH9TT3X,9fa010e4-9b94-4b9b-b6de-1792596bb063,9fa010e4-9b94-4b9b-b6de-1792596bb063,Hospitable,1,Medellín,On,2024,12,2024-12,Mensual 15-30,2024-11-25,18.0,True,False,False,True,83.68571428571428,1506.3428571428572,426.94285714285706,Navidad/Año Nuevo,Larga (15+n)
OASIS 201 - Balcony | Tub | 500M,2025-01-12,2025-02-03,2024-12-29,51.35,1129.8,1154.8,USD,Airbnb,Booked,22,14,HMDQXKCX3J,9fa010e4-9b94-4b9b-b6de-1792596bb063,9fa010e4-9b94-4b9b-b6de-1792596bb063,Hospitable,1,Medellín,On,2025,1,2025-01,Mensual 15-30,2024-12-13,16.0,True,False,False,True,73.35714285714286,1613.857142857143,459.05714285714294,Navidad/Año Nuevo,Larga (15+n)
OASIS 201 - Balcony | Tub | 500M,2025-02-05,2025-03-05,2025-01-12,46.07,1290.0,1315.0,USD,Airbnb,Booked,28,24,HMMBW9HTPP,9fa010e4-9b94-4b9b-b6de-1792596bb063,9fa010e4-9b94-4b9b-b6de-1792596bb063,Hospitable,1,Medellín,On,2025,2,2025-02,Mensual 15-30,2024-12-29,14.0,False,False,False,False,46.07,1289.96,-25.039999999999964,Temporada baja,Larga (15+n)
OASIS 201 - Balcony | Tub | 500M,2025-04-06,2025-04-23,2025-03-30,52.47,892.0,917.0,USD,Airbnb,Booked,17,7,HMM9XAZJ9Y,9fa010e4-9b94-4b9b-b6de-1792596bb063,9fa010e4-9b94-4b9b-b6de-1792596bb063,Hospitable,1,Medellín,On,2025,4,2025-04,Mensual 15-30,2025-01-12,77.0,True,False,True,True,74.95714285714286,1274.2714285714285,357.2714285714285,Semana Santa,Larga (15+n)
OASIS 201 - Balcony | Tub | 500M,2025-04-28,2025-05-28,2025-04-26,38.46,1153.8,1178.8,USD,Airbnb,Booked,30,2,HM8NQ4ETAF,9fa010e4-9b94-4b9b-b6de-1792596bb063,9fa010e4-9b94-4b9b-b6de-1792596bb063,Hospitable,1,Medellín,On,2025,4,2025-04,Mensual 15-30,2025-03-30,27.0,True,False,False,True,54.94285714285715,1648.2857142857144,469.4857142857145,Semana Santa,Larga (15+n)
OASIS 201 - Balcony | Tub | 500M,2025-06-16,2025-07-16,2025-05-22,41.82,1254.6,1279.6,USD,Airbnb,Booked,30,25,HMY2A3QKCW,9fa010e4-9b94-4b9b-b6de-1792596bb063,9fa010e4-9b94-4b9b-b6de-1792596bb063,Hospitable,1,Medellín,On,2025,6,2025-06,Mensual 15-30,2025-04-26,26.0,False,False,False,False,41.82,1254.6,-25.0,Vacaciones Jun-Jul,Larga (15+n)
OASIS 201 - Balcony | Tub | 500M,2025-07-18,2025-09-03,2025-07-08,44.89,2110.0,2135.0,USD,Airbnb,Booked,47,10,HM4NZFDZE5,9fa010e4-9b94-4b9b-b6de-1792596bb063,9fa010e4-9b94-4b9b-b6de-1792596bb063,Hospitable,1,Medellín,On,2025,7,2025-07,Larga 31+,2025-05-22,47.0,True,False,True,True,64.12857142857143,3014.0428571428574,879.0428571428574,Vacaciones Jun-Jul,Larga (15+n)
OASIS 201 - Balcony | Tub | 500M,2025-09-13,2025-10-06,2025-08-17,42.33,973.7,998.7,USD,Airbnb,Booked,23,27,HMJRNEWAQE,9fa010e4-9b94-4b9b-b6de-1792596bb063,9fa010e4-9b94-4b9b-b6de-1792596bb063,Hospitable,1,Medellín,On,2025,9,2025-09,Mensual 15-30,2025-07-08,40.0,False,False,True,True,47.03333333333333,1081.7666666666667,83.0666666666666,Temporada baja,Larga (15+n)
OASIS 201 - Balcony | Tub | 500M,2025-10-14,2025-10-31,2025-10-12,41.6,707.2,732.2,USD,Airbnb,Booked,17,2,HMPPM8WY3Z,9fa010e4-9b94-4b9b-b6de-1792596bb063,9fa010e4-9b94-4b9b-b6de-1792596bb063,Hospitable,1,Medellín,On,2025,10,2025-10,Mensual 15-30,2025-08-17,56.0,True,False,True,True,59.42857142857144,1010.2857142857144,278.0857142857144,Temporada baja,Larga (15+n)
OASIS 201 - Balcony | Tub | 500M,2025-11-04,2025-11-27,2025-10-29,43.52,1001.0,1026.0,USD,Airbnb,Booked,23,6,HMFAFZABKW,9fa010e4-9b94-4b9b-b6de-1792596bb063,9fa010e4-9b94-4b9b-b6de-1792596bb063,Hospitable,1,Medellín,On,2025,11,2025-11,Mensual 15-30,2025-10-12,17.0,True,False,False,True,62.17142857142858,1429.9428571428573,403.9428571428573,Temporada baja,Larga (15+n)
OASIS 201 - Balcony | Tub | 500M,2025-11-29,2025-12-18,2025-11-26,55.03,1045.6,1070.6,USD,Airbnb,Booked,19,3,HM53F2YKWE,9fa010e4-9b94-4b9b-b6de-1792596bb063,9fa010e4-9b94-4b9b-b6de-1792596bb063,Hospitable,1,Medellín,On,2025,11,2025-11,Mensual 15-30,2025-10-29,28.0,True,False,False,True,78.61428571428571,1493.6714285714286,423.07142857142867,Temporada baja,Larga (15+n)
OASIS 201 - Balcony | Tub | 500M,2025-12-27,2026-01-26,2025-12-10,51.8,1554.0,1579.0,USD,Airbnb,Booked,30,17,HMP4K42CNQ,9fa010e4-9b94-4b9b-b6de-1792596bb063,9fa010e4-9b94-4b9b-b6de-1792596bb063,Hospitable,1,Medellín,On,2025,12,2025-12,Mensual 15-30,2025-11-26,14.0,False,False,False,False,51.8,1554.0,-25.0,Navidad/Año Nuevo,Larga (15+n)
OASIS 201 - Balcony | Tub | 500M,2026-01-28,2026-02-03,2026-01-24,125.33,752.0,777.0,USD,Airbnb,Booked,6,4,HMY4NXN35D,9fa010e4-9b94-4b9b-b6de-1792596bb063,9fa010e4-9b94-4b9b-b6de-1792596bb063,Hospitable,1,Medellín,On,2026,1,2026-01,Media 4-7,2025-12-10,45.0,True,True,True,True,179.04285714285714,1074.2571428571428,297.25714285714275,Navidad/Año Nuevo,Corta (1-7n)
OASIS 201 - Balcony | Tub | 500M,2026-02-13,2026-03-13,2026-02-08,40.93,1146.0,1171.0,USD,Airbnb,Booked,28,5,HM3TZSSJMJ,9fa010e4-9b94-4b9b-b6de-1792596bb063,9fa010e4-9b94-4b9b-b6de-1792596bb063,Hospitable,1,Medellín,On,2026,2,2026-02,Mensual 15-30,2026-01-24,15.0,True,False,False,True,58.471428571428575,1637.2,466.20000000000005,Temporada baja,Larga (15+n)
OASIS 201 - Balcony | Tub | 500M,2026-03-15,2026-04-19,2026-03-06,41.66,1458.0,1483.0,USD,Airbnb,Booked,35,9,HMXFHBC5C4,9fa010e4-9b94-4b9b-b6de-1792596bb063,9fa010e4-9b94-4b9b-b6de-1792596bb063,Hospitable,1,Medellín,On,2026,3,2026-03,Larga 31+,2026-02-08,26.0,True,False,False,True,59.51428571428571,2083.0,600.0,Semana Santa,Larga (15+n)
