Listing Name,Check-in Date,Check-out Date,Booked Date,Average Daily Rate,Rental Revenue,Total Revenue,Currency,Booking Source,Booking Status,Length of Stay (Days),Booking Window (Days),Reservation ID,Listing ID,Unit ID,PMS,BR Count,City,Sync Price,Año,Mes_num,Mes,tipo_estadia,prev_booked,days_since_last,flag_last_minute,flag_orphan,flag_recency,flag_discount,ADR_ideal,Revenue_ideal,Revenue_perdido,Temporada,tipo
Casa VIP Medellín 5 - Private Room + Bathroom,2023-05-01,2023-06-30,2023-04-23,13.72,823.0,833.0,USD,Airbnb,Booked,60,8,HM5E2KWXSW,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,Hospitable,1,Medellín,Off,2023,5,2023-05,Larga 31+,,,True,False,False,True,19.6,1176.0,343.0,Temporada baja,Larga (15+n)
Casa VIP Medellín 5 - Private Room + Bathroom,2023-07-18,2023-08-01,2023-07-13,18.95,265.3,275.3,USD,Airbnb,Booked,14,5,HMF2J4RXEE,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,Hospitable,1,Medellín,Off,2023,7,2023-07,Quincenal 8-14,2023-04-23,81.0,True,False,True,True,27.071428571428573,379.0,103.69999999999999,Vacaciones Jun-Jul,Media (8-14n)
Casa VIP Medellín 5 - Private Room + Bathroom,2023-08-07,2023-09-04,2023-07-23,13.68,383.0,393.0,USD,Airbnb,Booked,28,15,HMZXDNMP5Q,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,Hospitable,1,Medellín,Off,2023,8,2023-08,Mensual 15-30,2023-07-13,10.0,True,False,False,True,19.542857142857144,547.2,154.20000000000005,Temporada baja,Larga (15+n)
Casa VIP Medellín 5 - Private Room + Bathroom,2023-09-11,2023-10-11,2023-08-23,13.32,399.5,409.5,USD,Airbnb,Booked,30,19,HM9YXHQWJN,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,Hospitable,1,Medellín,Off,2023,9,2023-09,Mensual 15-30,2023-07-23,31.0,False,False,True,True,14.8,444.0,34.5,Temporada baja,Larga (15+n)
Casa VIP Medellín 5 - Private Room + Bathroom,2023-12-20,2023-12-31,2023-12-11,28.59,314.5,324.5,USD,Airbnb,Booked,11,9,HMETK3MKCD,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,Hospitable,1,Medellín,Off,2023,12,2023-12,Quincenal 8-14,2023-08-23,110.0,True,False,True,True,40.84285714285715,449.27142857142866,124.77142857142866,Navidad/Año Nuevo,Media (8-14n)
Casa VIP Medellín 5 - Private Room + Bathroom,2024-01-10,2024-02-06,2024-01-04,16.62,448.8,458.8,USD,Airbnb,Booked,27,6,HMJDDPBYSP,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,Hospitable,1,Medellín,Off,2024,1,2024-01,Mensual 15-30,2023-12-11,24.0,True,False,False,True,23.742857142857147,641.0571428571429,182.25714285714292,Navidad/Año Nuevo,Larga (15+n)
Casa VIP Medellín 5 - Private Room + Bathroom,2024-03-05,2024-03-13,2024-03-01,18.06,144.5,154.5,USD,Airbnb,Booked,8,4,HMNNQXEWCY,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,Hospitable,1,Medellín,Off,2024,3,2024-03,Quincenal 8-14,2024-01-04,57.0,True,True,True,True,25.8,206.4,51.900000000000006,Semana Santa,Media (8-14n)
Casa VIP Medellín 5 - Private Room + Bathroom,2024-03-14,2024-04-11,2024-03-12,11.07,310.0,320.0,USD,Airbnb,Booked,28,2,HM5WX3QPXD,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,Hospitable,1,Medellín,Off,2024,3,2024-03,Mensual 15-30,2024-03-01,11.0,True,False,False,True,15.814285714285715,442.8,122.80000000000001,Semana Santa,Larga (15+n)
Casa VIP Medellín 5 - Private Room + Bathroom,2024-04-17,2024-04-30,2024-04-08,20.86,271.15,281.15,USD,Airbnb,Booked,13,9,HMTN983JST,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,Hospitable,1,Medellín,Off,2024,4,2024-04,Quincenal 8-14,2024-03-12,27.0,True,False,False,True,29.8,387.40000000000003,106.25000000000006,Semana Santa,Media (8-14n)
Casa VIP Medellín 5 - Private Room + Bathroom,2024-05-01,2024-05-30,2024-04-25,12.69,368.0,378.0,USD,Airbnb,Booked,29,6,HMWZP3HKDT,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,Hospitable,1,Medellín,Off,2024,5,2024-05,Mensual 15-30,2024-04-08,17.0,True,False,False,True,18.12857142857143,525.7285714285715,147.7285714285715,Temporada baja,Larga (15+n)
Casa VIP Medellín 5 - Private Room + Bathroom,2024-07-20,2024-09-06,2024-07-20,11.83,568.0,578.0,USD,Airbnb,Booked,48,0,HMWYR28EHD,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,Hospitable,1,Medellín,Off,2024,7,2024-07,Larga 31+,2024-04-25,86.0,True,False,True,True,16.900000000000002,811.2,233.20000000000005,Vacaciones Jun-Jul,Larga (15+n)
Casa VIP Medellín 5 - Private Room + Bathroom,2024-09-23,2024-11-05,2024-09-19,12.91,555.0,565.0,USD,Airbnb,Booked,43,4,HMT8E4KQCZ,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,Hospitable,1,Medellín,Off,2024,9,2024-09,Larga 31+,2024-07-20,61.0,True,False,True,True,18.442857142857143,793.0428571428572,228.0428571428572,Temporada baja,Larga (15+n)
Casa VIP Medellín 5 - Private Room + Bathroom,2024-11-24,2024-12-17,2024-11-21,24.17,556.0,566.0,USD,Airbnb,Booked,23,3,HMFEY3AADJ,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,Hospitable,1,Medellín,Off,2024,11,2024-11,Mensual 15-30,2024-09-19,63.0,True,False,True,True,34.52857142857143,794.157142857143,228.15714285714296,Temporada baja,Larga (15+n)
Casa VIP Medellín 5 - Private Room + Bathroom,2025-01-23,2025-02-20,2025-01-14,15.07,422.0,432.0,USD,Airbnb,Booked,28,9,HMA3XH3JCH,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,Hospitable,1,Medellín,Off,2025,1,2025-01,Mensual 15-30,2024-11-21,54.0,True,False,True,True,21.528571428571432,602.8000000000001,170.80000000000007,Navidad/Año Nuevo,Larga (15+n)
Casa VIP Medellín 5 - Private Room + Bathroom,2025-02-23,2025-03-02,2025-02-23,19.31,135.15,145.15,USD,Airbnb,Booked,7,0,HMREHXJ8TS,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,Hospitable,1,Medellín,Off,2025,2,2025-02,Media 4-7,2025-01-14,40.0,True,True,True,True,27.585714285714285,193.1,47.94999999999999,Temporada baja,Corta (1-7n)
Casa VIP Medellín 5 - Private Room + Bathroom,2025-03-28,2025-04-11,2025-03-27,15.4,215.6,225.6,USD,Airbnb,Booked,14,1,HM89ZRTY5B,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,Hospitable,1,Medellín,Off,2025,3,2025-03,Quincenal 8-14,2025-02-23,32.0,True,False,True,True,22.000000000000004,308.00000000000006,82.40000000000006,Semana Santa,Media (8-14n)
Casa VIP Medellín 5 - Private Room + Bathroom,2025-04-11,2025-06-11,2025-04-11,13.14,801.5,811.5,USD,Airbnb,Booked,61,0,HM4PTAKZKR,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,Hospitable,1,Medellín,Off,2025,4,2025-04,Larga 31+,2025-03-27,15.0,True,False,False,True,18.771428571428572,1145.057142857143,333.55714285714294,Semana Santa,Larga (15+n)
Casa VIP Medellín 5 - Private Room + Bathroom,2025-06-24,2025-07-01,2025-06-24,19.14,134.0,144.0,USD,Airbnb,Booked,7,0,HM5F4C3KCJ,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,adc37858-a5d4-4f6b-85fd-fbd1f55445d0,Hospitable,1,Medellín,Off,2025,6,2025-06,Media 4-7,2025-04-11,74.0,True,True,True,True,27.342857142857145,191.4,47.400000000000006,Vacaciones Jun-Jul,Corta (1-7n)
OASIS PH - Hot Tub | 2 Terraces,2023-11-17,2023-12-01,2023-11-14,108.29,1516.0,1566.0,USD,Airbnb,Booked,14,3,HM3HMY9ZMR,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2023,11,2023-11,Quincenal 8-14,,,True,False,False,True,154.70000000000002,2165.8,599.8000000000002,Temporada baja,Media (8-14n)
OASIS PH - Hot Tub | 2 Terraces,2023-12-05,2023-12-22,2023-12-01,107.34,1824.75,1874.75,USD,Airbnb,Booked,17,4,HMNEMBX2E9,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2023,12,2023-12,Mensual 15-30,2023-11-14,17.0,True,False,False,True,153.34285714285716,2606.8285714285716,732.0785714285716,Navidad/Año Nuevo,Larga (15+n)
OASIS PH - Hot Tub | 2 Terraces,2024-01-08,2024-02-22,2023-12-05,77.11,3470.0,3470.0,USD,Airbnb,Booked,45,34,HM94CPWZ52,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2024,1,2024-01,Larga 31+,2023-12-01,4.0,False,False,False,False,77.11,3469.95,-0.0500000000001819,Navidad/Año Nuevo,Larga (15+n)
OASIS PH - Hot Tub | 2 Terraces,2024-03-30,2024-05-12,2024-01-13,76.06,3270.5,3320.5,USD,Airbnb,Booked,43,77,HMYA8QNQZQ,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2024,3,2024-03,Larga 31+,2023-12-05,39.0,False,False,True,True,84.5111111111111,3633.9777777777776,313.47777777777765,Semana Santa,Larga (15+n)
OASIS PH - Hot Tub | 2 Terraces,2024-03-01,2024-03-17,2024-02-12,112.17,1794.75,1844.75,USD,Airbnb,Booked,16,18,HMZ4SHQBF4,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2024,3,2024-03,Mensual 15-30,2024-01-13,30.0,False,False,True,True,124.63333333333333,1994.1333333333332,149.3833333333332,Semana Santa,Larga (15+n)
OASIS PH - Hot Tub | 2 Terraces,2024-08-17,2024-09-18,2024-03-16,91.7,2934.5,2984.5,USD,Airbnb,Booked,32,154,HMCZTRM9RJ,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2024,8,2024-08,Larga 31+,2024-02-12,33.0,False,False,True,True,101.88888888888889,3260.4444444444443,275.94444444444434,Temporada baja,Larga (15+n)
OASIS PH - Hot Tub | 2 Terraces,2024-05-31,2024-07-18,2024-03-31,85.22,4090.5,4140.5,USD,Airbnb,Booked,48,61,HMA53522FM,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2024,5,2024-05,Larga 31+,2024-03-16,15.0,False,False,False,False,85.22,4090.56,-49.940000000000055,Temporada baja,Larga (15+n)
OASIS PH - Hot Tub | 2 Terraces,2024-05-20,2024-05-27,2024-05-13,101.44,710.1,760.1,USD,Airbnb,Booked,7,7,HMS5CEJW8S,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2024,5,2024-05,Media 4-7,2024-03-31,43.0,True,True,True,True,144.9142857142857,1014.4,254.29999999999995,Temporada baja,Corta (1-7n)
OASIS PH - Hot Tub | 2 Terraces,2024-07-21,2024-07-29,2024-07-20,104.63,837.0,887.0,USD,Airbnb,Booked,8,1,HM3BNJWF5E,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2024,7,2024-07,Quincenal 8-14,2024-05-13,68.0,True,True,True,True,149.47142857142856,1195.7714285714285,308.7714285714285,Vacaciones Jun-Jul,Media (8-14n)
OASIS PH - Hot Tub | 2 Terraces,2024-08-03,2024-08-05,2024-07-28,148.5,297.0,347.0,USD,Airbnb,Booked,2,6,HMHFFNRBK9,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2024,8,2024-08,Corta 1-3,2024-07-20,8.0,True,True,False,True,212.14285714285717,424.28571428571433,77.28571428571433,Temporada baja,Corta (1-7n)
OASIS PH - Hot Tub | 2 Terraces,2024-10-11,2024-11-09,2024-08-25,81.79,2372.0,2422.0,USD,Airbnb,Booked,29,47,HM4MHY95NC,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2024,10,2024-10,Mensual 15-30,2024-07-28,28.0,False,False,False,False,81.79,2371.9100000000003,-50.08999999999969,Temporada baja,Larga (15+n)
OASIS PH - Hot Tub | 2 Terraces,2024-09-24,2024-10-09,2024-09-14,101.95,1529.25,1579.25,USD,Airbnb,Booked,15,10,HME23JQ3AE,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2024,9,2024-09,Mensual 15-30,2024-08-25,20.0,True,False,False,True,145.64285714285717,2184.6428571428573,605.3928571428573,Temporada baja,Larga (15+n)
OASIS PH - Hot Tub | 2 Terraces,2024-11-16,2024-11-30,2024-11-09,103.98,1455.75,1505.75,USD,Airbnb,Booked,14,7,HMNYHB9CXY,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2024,11,2024-11,Quincenal 8-14,2024-09-14,56.0,True,False,True,True,148.54285714285714,2079.6,573.8499999999999,Temporada baja,Media (8-14n)
OASIS PH - Hot Tub | 2 Terraces,2024-12-04,2025-01-09,2024-11-17,95.26,3429.5,3479.5,USD,Airbnb,Booked,36,17,HMKH2Y2STA,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2024,12,2024-12,Larga 31+,2024-11-09,8.0,False,False,False,False,95.26,3429.36,-50.13999999999987,Navidad/Año Nuevo,Larga (15+n)
OASIS PH - Hot Tub | 2 Terraces,2025-01-11,2025-02-08,2024-12-13,89.02,2492.5,2542.5,USD,Airbnb,Booked,28,29,HMM2PF4JW5,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2025,1,2025-01,Mensual 15-30,2024-11-17,26.0,False,False,False,False,89.02,2492.56,-49.940000000000055,Navidad/Año Nuevo,Larga (15+n)
OASIS PH - Hot Tub | 2 Terraces,2025-03-19,2025-04-23,2025-01-02,88.77,3107.0,3157.0,USD,Airbnb,Booked,35,76,HMB85S22HW,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2025,3,2025-03,Larga 31+,2024-12-13,20.0,False,False,False,False,88.77,3106.95,-50.05000000000018,Semana Santa,Larga (15+n)
OASIS PH - Hot Tub | 2 Terraces,2025-02-11,2025-03-11,2025-01-07,83.52,2338.5,2388.5,USD,Airbnb,Booked,28,35,HMHHPFHCYD,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2025,2,2025-02,Mensual 15-30,2025-01-02,5.0,False,False,False,False,83.52,2338.56,-49.940000000000055,Temporada baja,Larga (15+n)
OASIS PH - Hot Tub | 2 Terraces,2025-03-13,2025-03-17,2025-02-26,129.0,516.0,566.0,USD,Airbnb,Booked,4,15,HM2SDBNEWK,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2025,3,2025-03,Media 4-7,2025-01-07,50.0,True,True,True,True,184.2857142857143,737.1428571428572,171.14285714285722,Semana Santa,Corta (1-7n)
OASIS PH - Hot Tub | 2 Terraces,2025-07-08,2025-08-12,2025-03-13,108.77,3807.0,3857.0,USD,Airbnb,Booked,35,117,HMFRRBC8AM,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2025,7,2025-07,Larga 31+,2025-02-26,15.0,False,False,False,False,108.77,3806.95,-50.05000000000018,Vacaciones Jun-Jul,Larga (15+n)
OASIS PH - Hot Tub | 2 Terraces,2025-04-30,2025-05-28,2025-03-27,77.36,2166.0,2216.0,USD,Airbnb,Booked,28,34,HMN8FK3SZ3,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2025,4,2025-04,Mensual 15-30,2025-03-13,14.0,False,False,False,False,77.36,2166.08,-49.92000000000007,Semana Santa,Larga (15+n)
OASIS PH - Hot Tub | 2 Terraces,2025-06-01,2025-07-06,2025-04-08,82.71,2895.0,2945.0,USD,Airbnb,Booked,35,54,HME3D3Z8C4,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2025,6,2025-06,Larga 31+,2025-03-27,12.0,False,False,False,False,82.71,2894.85,-50.15000000000009,Vacaciones Jun-Jul,Larga (15+n)
OASIS PH - Hot Tub | 2 Terraces,2025-08-16,2025-09-13,2025-07-17,75.3,2108.5,2158.5,USD,Airbnb,Booked,28,30,HM9JSXEAWF,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2025,8,2025-08,Mensual 15-30,2025-04-08,100.0,False,False,True,True,83.66666666666666,2342.6666666666665,184.16666666666652,Temporada baja,Larga (15+n)
OASIS PH - Hot Tub | 2 Terraces,2025-09-20,2025-10-18,2025-08-13,68.8,1926.5,1976.5,USD,Airbnb,Booked,28,38,HMEHYQMFEQ,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2025,9,2025-09,Mensual 15-30,2025-07-17,27.0,False,False,False,False,68.8,1926.3999999999999,-50.100000000000136,Temporada baja,Larga (15+n)
OASIS PH - Hot Tub | 2 Terraces,2025-12-12,2026-01-13,2025-08-23,132.23,4231.5,4281.5,USD,Airbnb,Booked,32,111,HMJ2CDAH9Q,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2025,12,2025-12,Larga 31+,2025-08-13,10.0,False,False,False,False,132.23,4231.36,-50.14000000000033,Navidad/Año Nuevo,Larga (15+n)
OASIS PH - Hot Tub | 2 Terraces,2025-10-25,2025-11-23,2025-09-17,78.78,2284.5,2334.5,USD,Airbnb,Booked,29,38,HMHF3PAQ9H,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2025,10,2025-10,Mensual 15-30,2025-08-23,25.0,False,False,False,False,78.78,2284.62,-49.88000000000011,Temporada baja,Larga (15+n)
OASIS PH - Hot Tub | 2 Terraces,2025-11-29,2025-12-06,2025-11-25,112.89,790.2,840.2,USD,Airbnb,Booked,7,4,HMB9ZYX2JS,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2025,11,2025-11,Media 4-7,2025-09-17,69.0,True,True,True,True,161.27142857142857,1128.9,288.70000000000005,Temporada baja,Corta (1-7n)
OASIS PH - Hot Tub | 2 Terraces,2026-01-15,2026-01-25,2026-01-06,156.6,1566.0,1616.0,USD,Airbnb,Booked,10,9,HMZM35DH9P,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2026,1,2026-01,Quincenal 8-14,2025-11-25,42.0,True,False,True,True,223.71428571428572,2237.1428571428573,621.1428571428573,Navidad/Año Nuevo,Media (8-14n)
OASIS PH - Hot Tub | 2 Terraces,2026-02-01,2026-02-08,2026-01-07,83.57,585.0,635.0,USD,Airbnb,Booked,7,25,HMQRCRF5FW,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2026,2,2026-02,Media 4-7,2026-01-06,1.0,False,True,False,True,104.46249999999999,731.2375,96.23749999999995,Temporada baja,Corta (1-7n)
OASIS PH - Hot Tub | 2 Terraces,2026-03-12,2026-04-23,2026-02-08,79.52,3340.0,3390.0,USD,Airbnb,Booked,42,32,HMWZCA2PAM,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2026,3,2026-03,Larga 31+,2026-01-07,32.0,False,False,True,True,88.35555555555555,3710.9333333333334,320.9333333333334,Semana Santa,Larga (15+n)
OASIS PH - Hot Tub | 2 Terraces,2026-02-10,2026-03-10,2026-02-08,70.52,1974.5,2024.5,USD,Airbnb,Booked,28,2,HMBCR3NB92,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2026,2,2026-02,Mensual 15-30,2026-02-08,0.0,True,False,False,True,100.74285714285715,2820.8,796.3000000000002,Temporada baja,Larga (15+n)
OASIS PH - Hot Tub | 2 Terraces,2026-05-16,2026-06-16,2026-03-19,77.81,2412.0,2462.0,USD,Airbnb,Booked,31,58,HMJMQFWCJK,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2026,5,2026-05,Larga 31+,2026-02-08,39.0,False,False,True,True,86.45555555555556,2680.1222222222223,218.12222222222226,Temporada baja,Larga (15+n)
OASIS PH - Hot Tub | 2 Terraces,2026-04-25,2026-05-09,2026-04-07,103.39,1447.5,1497.5,USD,Airbnb,Booked,14,18,HMKHPNNMJD,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,f4eb04a3-fd3c-447f-8a01-31e260bbb89b,Hospitable,2,Medellín,On,2026,4,2026-04,Quincenal 8-14,2026-03-19,19.0,False,False,False,False,103.39,1447.46,-50.039999999999964,Semana Santa,Media (8-14n)
